Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality,social_alone_ratio,friends_and_posts,drained_by_social
-0.14378766537817017,0.0,0.01990664638659076,1.3506125718583961,0.0,1.5967869745797376,0.5002707034860258,0.0,-0.2886073944903299,1.028065368985827,-0.6720445778605773
1.3091190579552574,1.0,-1.3711602095438489,-1.3506125718583961,1.0,-1.4717658310913861,-0.19074384288667004,1.0,-0.8302431780540928,-0.9134490684060058,-0.6720445778605773
1.3091190579552574,1.0,-1.023393495561239,-0.45020419061946537,1.0,-0.29155321352556934,-0.5362511160730179,1.0,-0.7489978105195283,-0.6147545395764931,0.2613506691680023
-1.3061130440449122,0.0,0.7154400743518106,1.8008167624778615,0.0,1.832829498092901,1.5367925230450694,0.0,2.6903894151103653,2.431929654484537,-0.6720445778605773
-0.4343690100448557,0.0,1.7587402162996402,0.45020419061946537,0.0,0.41657435701392076,0.5002707034860258,0.0,0.04991497023702187,0.2813290469120452,-0.6720445778605773
-1.0155316993782266,0.0,1.0632067883344205,0.9004083812389307,0.0,-0.05551069001240597,0.8457779766723736,0.0,0.7946641726371958,0.16185123538024007,-0.6720445778605773
-0.14378766537817017,0.0,1.7587402162996402,0.0,0.0,0.1805318335007574,1.1912852498587214,0.0,-0.18028023777757735,0.5501541228586067,-0.6720445778605773
-0.7249503547115411,0.0,1.4109735023170302,0.45020419061946537,0.0,0.1805318335007574,1.5367925230450694,0.0,0.25302838907343295,0.7592402930392657,-0.6720445778605773
1.5997004026219428,1.0,-1.023393495561239,0.0,1.0,-1.4717658310913861,-0.19074384288667004,1.0,-0.7317639446788631,-0.9134490684060058,0.2613506691680023
-1.3061130440449122,0.0,1.4109735023170302,1.3506125718583961,0.0,1.5967869745797376,1.5367925230450694,0.0,2.9612073068922466,2.1929740314209267,-0.6720445778605773
-0.4343690100448557,0.0,1.7587402162996402,1.3506125718583961,0.0,2.0688720216060643,0.5002707034860258,0.0,0.18532391612796256,1.3267598978153399,-0.6720445778605773
1.5997004026219428,1.0,-0.32786006759601916,-0.9004083812389307,1.0,-0.5275957370387326,-1.2272656624457137,1.0,-0.7317639446788631,-0.9134490684060058,2.1281411632251617
-0.4343690100448557,0.0,0.7154400743518106,1.8008167624778615,0.0,1.832829498092901,2.227807069417765,0.0,0.04991497023702187,3.2682743352071726,-0.6720445778605773
-0.4343690100448557,0.0,0.7154400743518106,0.45020419061946537,0.0,0.8886594040402475,1.1912852498587214,0.0,-0.1531984485993892,1.1774126334005834,-0.6720445778605773
0.43737502395520084,1.0,-0.32786006759601916,-1.3506125718583961,1.0,-1.2357233075782228,-0.19074384288667004,1.0,-0.7141783672904293,-0.8238407097571521,2.1281411632251617
-1.3061130440449122,0.0,0.01990664638659076,0.45020419061946537,0.0,0.41657435701392076,1.5367925230450694,0.0,1.3362999562009585,0.9981959161028758,-0.6720445778605773
1.3091190579552574,1.0,-1.3711602095438489,-1.3506125718583961,1.0,-1.4717658310913861,-1.2272656624457137,1.0,-0.8302431780540928,-0.9134490684060058,-0.6720445778605773
-1.0155316993782266,0.0,0.3676733603692007,1.3506125718583961,0.0,0.8886594040402475,0.15476343029967785,0.0,0.659255226746255,0.2813290469120452,-0.6720445778605773
0.14679367928851536,1.0,-0.32786006759601916,-1.3506125718583961,1.0,-0.5275957370387326,-0.5362511160730179,1.0,-0.694834232163152,-0.6744934453423956,2.1281411632251617
-1.0155316993782266,0.0,1.0632067883344205,0.9004083812389307,0.0,1.3607444510665743,0.5002707034860258,0.0,0.7946641726371958,0.8787181045710707,-0.6720445778605773
1.5997004026219428,1.0,-0.32786006759601916,-0.9004083812389307,1.0,-0.9996807840650594,-0.8817583892593658,1.0,-0.7317639446788631,-0.8537101626401034,2.1281411632251617
-0.7249503547115411,0.0,1.4109735023170302,0.45020419061946537,0.0,1.5967869745797376,0.8457779766723736,0.0,0.25302838907343295,1.4163682564641937,-0.6720445778605773
-1.0155316993782266,0.0,0.7154400743518106,1.8008167624778615,0.0,1.832829498092901,1.8822997962314172,0.0,0.9300731185281365,2.850101994845855,-0.6720445778605773
1.3091190579552574,1.0,-0.675626781578629,-0.45020419061946537,1.0,-1.2357233075782228,-1.2272656624457137,1.0,-0.7219160213413401,-0.9134490684060058,1.1947459161965819
-0.7249503547115411,0.0,1.4109735023170302,1.8008167624778615,0.0,2.0688720216060643,0.8457779766723736,0.0,0.5238462808553144,1.774801691059609,-0.6720445778605773
-0.7249503547115411,0.0,1.4109735023170302,0.45020419061946537,0.0,1.124701927553411,1.8822997962314172,0.0,0.25302838907343295,2.0436267670061703,-0.6720445778605773
-1.3061130440449122,0.0,0.7154400743518106,0.45020419061946537,0.0,1.832829498092901,1.8822997962314172,0.0,1.8779357397647214,2.850101994845855,-0.6720445778605773
-0.14378766537817017,0.0,0.3676733603692007,1.8008167624778615,0.0,-0.05551069001240597,0.8457779766723736,0.0,-0.18028023777757735,0.16185123538024007,-0.6720445778605773
-0.7249503547115411,0.0,0.7154400743518106,0.45020419061946537,0.0,1.3607444510665743,2.227807069417765,0.0,0.07248312788551203,2.6708852775481473,-0.6720445778605773
-1.3061130440449122,0.0,1.7587402162996402,0.45020419061946537,0.0,1.832829498092901,1.1912852498587214,0.0,2.6903894151103653,2.013757314123219,-0.6720445778605773
-0.14378766537817017,0.0,2.10650693028225,0.45020419061946537,0.0,0.6526168805270841,2.227807069417765,0.0,-0.07195308106482481,1.774801691059609,-0.6720445778605773
-0.14378766537817017,0.0,1.0632067883344205,1.8008167624778615,0.0,0.1805318335007574,1.8822997962314172,0.0,-0.07195308106482481,0.9683264632199245,-0.6720445778605773
0.14679367928851536,1.0,-0.32786006759601916,0.0,1.0,-1.4717658310913861,-0.8817583892593658,1.0,-0.5594252862722113,-0.9134490684060058,2.1281411632251617
1.0185377132885718,1.0,-0.32786006759601916,0.0,0.0,-0.9996807840650594,-1.2272656624457137,1.0,-0.6496979168661718,-0.9134490684060058,-0.6720445778605773
1.5997004026219428,1.0,-1.023393495561239,-0.9004083812389307,1.0,-0.7636382605518961,-0.5362511160730179,1.0,-0.781003561366478,-0.7342323511082982,0.2613506691680023
-0.7249503547115411,0.0,0.7154400743518106,0.9004083812389307,0.0,1.832829498092901,1.8822997962314172,0.0,0.1627557584794724,2.850101994845855,-0.6720445778605773
-1.0155316993782266,0.0,0.01990664638659076,0.45020419061946537,0.0,2.0688720216060643,0.15476343029967785,0.0,0.25302838907343295,0.8787181045710707,-0.6720445778605773
-1.0155316993782266,0.0,0.7154400743518106,0.45020419061946537,0.0,0.8886594040402475,0.5002707034860258,0.0,0.5238462808553144,0.5800235757415579,-0.6720445778605773
1.5997004026219428,1.0,-1.023393495561239,-0.45020419061946537,1.0,-0.9996807840650594,-1.2272656624457137,1.0,-0.7563837530226706,-0.9134490684060058,0.2613506691680023
0.14679367928851536,1.0,-1.3711602095438489,-0.9004083812389307,1.0,-0.29155321352556934,-1.2272656624457137,1.0,-0.7851068627571125,-0.9134490684060058,-0.6720445778605773
-0.4343690100448557,0.0,0.3676733603692007,0.9004083812389307,0.0,1.5967869745797376,0.5002707034860258,0.0,-0.1531984485993892,1.028065368985827,-0.6720445778605773
-1.0155316993782266,0.0,0.01990664638659076,0.9004083812389307,0.0,-0.29155321352556934,2.227807069417765,0.0,0.38843733496437366,0.5800235757415579,-0.6720445778605773
1.3091190579552574,1.0,-1.023393495561239,0.0,1.0,-0.9996807840650594,-0.5362511160730179,1.0,-0.7219160213413401,-0.7939712568742008,0.2613506691680023
0.43737502395520084,1.0,-0.675626781578629,-0.45020419061946537,1.0,-0.9996807840650594,-0.8817583892593658,1.0,-0.6754900970358748,-0.8537101626401034,1.1947459161965819
1.0185377132885718,1.0,-0.675626781578629,-0.9004083812389307,1.0,-0.29155321352556934,-0.19074384288667004,1.0,-0.7399705474601322,-0.46540727516173674,1.1947459161965819
-1.3061130440449122,0.0,1.4109735023170302,1.3506125718583961,0.0,-0.05551069001240597,2.227807069417765,0.0,2.9612073068922466,0.8787181045710707,-0.6720445778605773
-0.14378766537817017,0.0,1.0632067883344205,0.45020419061946537,0.0,1.5967869745797376,2.227807069417765,0.0,-0.23444381613395357,2.96957980637766,-0.6720445778605773
1.5997004026219428,1.0,-1.023393495561239,-0.45020419061946537,1.0,-0.9996807840650594,-1.2272656624457137,1.0,-0.7563837530226706,-0.9134490684060058,0.2613506691680023
0.14679367928851536,1.0,-1.023393495561239,0.0,1.0,-0.7636382605518961,-0.19074384288667004,1.0,-0.6496979168661718,-0.6446239924594444,0.2613506691680023
-1.0155316993782266,0.0,0.3676733603692007,1.3506125718583961,0.0,0.41657435701392076,2.227807069417765,0.0,0.659255226746255,1.4761071622300963,-0.6720445778605773
0.43737502395520084,1.0,-1.023393495561239,-1.3506125718583961,1.0,-0.7636382605518961,-0.8817583892593658,1.0,-0.7915549077995383,-0.8238407097571521,0.2613506691680023
-1.3061130440449122,0.0,1.0632067883344205,0.45020419061946537,0.0,0.8886594040402475,2.227807069417765,0.0,2.1487536315466027,2.0734962198891216,-0.6720445778605773
